date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount
2026-06-16,1346.5,1343.0,1368.5,1336.5,974426.0,0.0,0.0,-0.4078605858361142,-5.5
2026-06-17,1340.0,1342.5,1363.0,1327.0,972372.0,0.0,0.0,-0.03723008190618019,-0.5
2026-06-18,1331.0,1271.0,1338.5,1259.0,1537496.0,0.0,0.0,-5.325884543761639,-71.5
2026-06-22,1280.0,1275.5,1285.5,1257.5,553898.0,0.0,0.0,0.35405192761605037,4.5
2026-06-23,1274.0,1248.0,1277.5,1242.0,740571.0,0.0,0.0,-2.156017248137985,-27.5
2026-06-24,1250.0,1245.5,1259.5,1237.0,599174.0,0.0,0.0,-0.2003205128205128,-2.5
2026-06-25,1245.0,1238.5,1258.5,1232.5,684394.0,0.0,0.0,-0.5620232838217584,-7.0
2026-06-26,1242.0,1248.5,1262.0,1225.5,739294.0,0.0,0.0,0.8074283407347598,10.0
2026-06-29,1249.0,1294.5,1296.0,1244.0,728954.0,0.0,0.0,3.68442130556668,46.0
2026-06-30,1295.0,1280.5,1295.0,1263.0,825888.0,0.0,0.0,-1.0814986481266897,-14.0
2026-07-01,1280.0,1262.0,1282.0,1245.0,781984.0,0.0,0.0,-1.4447481452557596,-18.5
2026-07-02,1262.0,1267.5,1278.0,1252.5,684418.0,0.0,0.0,0.4358161648177496,5.5
2026-07-03,1275.0,1282.0,1293.0,1270.0,671837.0,0.0,0.0,1.143984220907298,14.5
2026-07-06,1280.5,1283.5,1305.0,1273.0,749237.0,0.0,0.0,0.1170046801872075,1.5
2026-07-07,1286.0,1273.0,1292.5,1268.5,524807.0,0.0,0.0,-0.8180755746007012,-10.5
2026-07-08,1273.0,1293.5,1309.5,1269.0,657395.0,0.0,0.0,1.6103692065985857,20.5
2026-07-09,1295.0,1290.0,1297.5,1282.0,492717.0,0.0,0.0,-0.27058368766911484,-3.5
2026-07-10,1286.0,1257.5,1290.0,1249.5,804703.0,0.0,0.0,-2.5193798449612403,-32.5
2026-07-13,1254.0,1239.0,1258.0,1236.0,617622.0,0.0,0.0,-1.47117296222664,-18.5
2026-07-14,1239.0,1260.0,1265.0,1238.0,538312.0,0.0,0.0,1.694915254237288,21.0
2026-07-15,1260.0,1273.0,1281.5,1248.5,560926.0,0.0,0.0,1.0317460317460316,13.0
2026-07-16,1273.0,1261.0,1278.5,1253.0,444026.0,0.0,0.0,-0.9426551453260016,-12.0
2026-07-17,1261.0,1260.5,1274.0,1256.5,459074.0,0.0,0.0,-0.03965107057890563,-0.5
2026-07-20,1262.0,1272.0,1296.0,1262.0,792899.0,0.0,0.0,0.9123363744545815,11.5
2026-07-21,1270.0,1275.0,1280.0,1233.0,789368.0,59352649530.0,3.67,-0.43,-5.5
